date,pmb,text
1898-10-05,662,"B."
1904-06-05,169,"Pötzleinsdorf"
1904-06-05,92548,"Starkfriedg."
1904-06-05,169,"Pötzleinsdorf"
1904-06-11,314,"Oberbayern"
1904-06-11,906,"Taormina"
1904-06-11,92603,"Wiednerth."
1904-06-11,883,"Wiesbaden"
1904-06-11,794,"Sternwartepark"
1898-10-11,662,"B."
1898-10-11,56027,"Potsdam"
1893-05-08,274,"Burgring"
1923-04-12,91641,"Salmannsdorf"
1923-04-12,69,"Sievring"
1888-11-01,92556,"Streitberger"
1914-07-01,169,"Pötzleinsdorf"
1921-12-21,,"holländische"
1921-12-21,43435,"Schweiz"
1914-09-04,12589,"Celerina"
1914-09-04,8,"Prater"
1914-09-04,19,"Ronacher"
1914-07-29,91824,"Statzersee"
1906-10-22,166,"Frankreichs"
1905-09-23,36503,"Breitenstein"
1915-01-17,40306,"Italien"
1915-01-17,957,"Vorderbrühl"
1892-04-17,55,"Margarethen"
1892-04-17,56,"Mariahilf"
1922-02-10,34438,"Rußland"
1922-02-10,43435,"Schweiz"
1923-03-27,169,"Pötzleinsdorf"
1923-03-27,91239,"Michaelerberg"
1923-03-27,170,"Neuwaldegg"
1923-03-27,228,"B.-B."
1890-12-18,49,"Pfob"
1907-11-01,176,"Dornbacher Park"
1915-01-03,,"Kahlenbergwärts"
1915-01-03,90969,"Kahlenbergerdorf"
1915-01-03,403,"Nußdorf"
1915-01-03,,"serbische"
1915-01-03,378,"Rumänien"
1915-01-03,40306,"Italien"
1915-01-03,41240,"Oesterreichs"
1915-01-03,151,"Deutschlands"
1914-09-10,,"Wiedner"
1914-09-10,46224,"Lemberg"
1914-09-10,182,"Paris"
1914-09-10,43406,"Amerika"
1914-09-10,151,"Deutschland"
1915-08-27,92134,"Ahornbühel"
1915-08-27,92307,"Jainzenthal"
1922-05-19,36300,"Kopenhagen"
1927-10-23,168,"Berlin"
1925-08-15,91001,"Karerpass"
1925-08-15,90458,"Cattolica"
1925-08-15,40260,"Bozen"
1925-08-15,168,"Berlin"
1926-11-14,176,"Dornbacher Park"
1903-02-05,168,"Berlin"
1918-11-05,63,"Hietzing"
1918-11-05,168,"Berlin"
1918-11-05,45258,"München"
1918-11-05,50,"Wien"
1911-12-07,866,"Dresden"
1909-11-22,91911,"Tonkin"
1909-11-22,43435,"Schweiz"
1909-11-22,512,"Genfer See"
1913-03-15,243,"Sommerhaidenweg"
1913-03-15,170,"Neuwaldegg"
1913-03-15,,"Pfifficolicastraße"
1913-03-15,150,"Sternwartstraße"
1925-01-31,44374,"St. Moritz"
1925-01-25,44374,"St. Moritz"
1925-01-25,92754,"Suvretta"
1925-01-25,44374,"St. M."
1918-11-11,151,"Deutschland"
1913-04-08,90925,"Indiana"
1919-10-26,69,"Sievring"
1919-10-26,91641,"Salmannsdorf"
1919-10-26,113,"Türkenschanzpark"
1919-10-26,484,"Zürich"
1919-10-26,,"Münchner"
1902-03-26,44413,"Brühl"
1913-04-20,91840,"Steinhof"
1913-04-20,189,"Semmering"
1913-04-20,662,"Baden"
1912-05-17,462,"Venedig"
1912-05-17,92174,"Bonvecchiati"
1912-05-17,92388,"Markusplatz"
1894-01-20,91546,"Przemysl"
1925-06-04,947,"Leyden"
1925-06-04,947,"L."
1925-06-04,947,"Leyden"
1925-06-04,91721,"Seeland"
1885-08-23,91227,"Menaggio"
1885-08-23,90322,"Bellagio"
1885-08-23,90426,"Cadenabbia"
1885-08-23,91936,"Tremezzo"
1925-08-29,63808,"Schuls"
1925-08-29,91111,"Landeck"
1925-08-29,50,"Wien"
1925-08-29,12589,"Celerina"
1925-08-29,44306,"Samaden"
1926-11-28,91239,"Michaelerberg"
1894-08-04,91270,"Mönchsberg"
1897-11-05,124,"Augarten"
1894-06-29,173,"Rodaun"
1903-05-30,462,"Venedig"
1903-05-30,92388,"Marcusplatz"
1903-05-30,91143,"Lido"
1903-05-30,,"Armen."
1913-03-29,1122,"Schlesien"
1913-03-29,96,"Meissl"
1902-04-13,8,"Prater"
1903-05-24,169,"Pötzleinsdorf"
1894-08-10,895,"Strobl"
1925-01-19,484,"Zürich"
1896-10-26,91387,"Oderberg"
1896-10-26,677,"Breslau"
1896-10-26,168,"Berlin"
1925-06-10,,"französ."
1887-10-01,#Q125292922,"Hotel röm. Kaiser"
1924-07-27,113,"Türkenschanzpark"
1924-07-27,,"russ."
1921-05-05,168,"Berlin"
1921-05-05,91776,"Sonnwendstein"
1921-05-05,90936,"Isar"
1899-01-23,90727,"Gloggnitz"
1928-06-07,917,"Turin"
1889-09-17,662,"Baden"
1889-09-17,50,"Wien"
1929-07-30,168,"Berlin"
1929-07-30,189,"Semmering"
1929-07-30,43435,"Schweiz"
1930-05-22,,"Schweizer"
1930-05-22,91887,"Thalheim"
1930-05-22,96,"Meissl"
1899-08-07,34199,"Cortina"
1899-08-07,43070,"Giau"
1899-08-07,90446,"Caprile"
1906-07-12,33,"St. Gilgen"
1907-08-08,428,"Welsberg"
1907-06-25,,"New Yorker"
1899-08-13,40260,"Bozen"
1899-08-13,867,"Innsbruck"
1921-02-18,64465,"Norwegen"
1921-02-18,562,"Genf"
1931-04-01,91887,"Thalheim"
1921-05-11,34896,"Possenhofen"
1921-05-11,30,"Salzburg"
1921-05-11,91647,"Salzach"
1921-05-11,,"Münchner"
1921-05-11,30,"Salzburg"
1921-05-11,50,"Wien"
1921-05-11,91647,"Salzach"
1928-06-13,213,"Ischl"
1928-06-13,912,"Ebensee"
1928-06-13,92345,"Kranabethsattel"
1928-06-13,90633,"Feuerkogel"
1929-09-09,52051,"Territet"
1931-03-08,484,"Zürich"
1931-03-08,168,"Berlin"
1931-03-08,168,"Berlin"
1931-03-08,,"Wiedner"
1931-03-08,43406,"Amerika"
1931-03-08,166,"Frankreich"
1931-03-08,90946,"J."
1920-04-26,43406,"Amerika"
1920-04-26,43406,"Amerika"
1920-04-26,166,"Frankreich"
1920-04-26,90593,"England"
1920-04-26,40306,"Italien"
1920-04-26,169,"Pötzleinsdorf"
1914-10-19,168,"Berlin"
1916-06-02,966,"Konstantinopel"
1916-06-02,46224,"Lemberg"
1916-06-02,49312,"Admont"
1916-06-02,966,"Konst."
1916-06-02,966,"K.s"
1916-06-02,966,"K."
1929-09-21,772,"Marienbad"
1929-09-21,390,"Franzensbad"
1931-03-20,50,"Wien"
1931-03-20,168,"Berlin"
1931-03-20,90470,"Chiemsee"
1931-03-20,145,"Köln"
1931-03-20,224,"London"
1931-03-20,43406,"Amerika"
1931-03-20,,"Amerik."
1922-12-15,14,"Burgtheater"
1907-01-04,976,"Czernowitz"
1916-08-07,92420,"Lenauhügel"
1917-09-30,90913,"Hütteldorf"
1917-09-30,92533,"Sofienalpe"
1917-09-30,91641,"Salmannsdorf"
1916-01-23,662,"Baden"
1916-01-23,662,"Baden"
1916-01-23,,"oesterr."
1907-08-20,987,"Toblach"
1904-11-21,334,"Schillertheater"
1905-10-16,189,"Semmering"
1905-10-16,189,"Semmering"
1898-07-21,521,"Gastein"
1920-03-07,90771,"Grinzing"
1899-06-16,92111,"Würnitz"
1899-06-16,91687,"Schleinbach"
1890-05-14,92556,"Streitberger"
1931-04-29,595,"Neapel"
1931-04-29,470,"Edlach"
1931-04-29,43406,"Amerika"
1898-09-18,41239,"Tulln"
1898-09-18,865,"Klosterneuburg"
1928-01-26,,"deutscher"
1928-01-26,168,"Berlin"
1928-01-26,96,"Meissl u. Schadn"
1907-06-19,113,"Türkenschanzpark"
1907-01-10,,"russ."
1916-08-13,91474,"Pflindsberg"
1917-07-09,90593,"Englands"
1917-07-09,815,"Palaestina"
1914-10-25,90841,"Havelseen"
1917-09-24,20,"Volksth."
1917-09-24,43435,"Schweiz"
1917-09-24,90940,"Isonzo"
1917-09-24,44016,"Holland"
1917-09-24,44313,"Scheveningen"
1880-04-10,92502,"Ruthmayr"
1922-12-01,,"russ."
1922-12-01,34438,"Russland"
1922-12-01,96,"Meissl u. Schadn"
1928-08-02,44374,"St. Moritz"
1929-07-18,44374,"St. Moritz"
1902-08-13,44413,"Brühl"
1902-08-13,483,"Reichenau"
1901-11-12,483,"Reichenau"
1908-12-10,,"Wiener"
1924-02-03,,"Ausseer"
1924-02-03,,"amerikan."
1924-02-03,,"Bremerpresse"
1912-09-03,45258,"München"
1912-09-03,45258,"München"
1912-09-03,146,"Frankfurt"
1912-09-03,168,"Berlin"
1912-09-03,55076,"Coburg"
1911-10-16,,"Berliner"
1911-10-16,,"Hamburger"
1911-10-16,677,"Breslauer"
1911-10-16,151,"Deutschland"
1911-10-16,506,"Hamburg"
1913-08-20,45258,"München"
1924-02-17,92292,"Hohe Warte"
1924-02-17,211,"Aegypten"
1924-02-17,815,"Palaestina"
1924-02-17,44016,"Holland"
1925-03-20,168,"Berlin"
1901-11-06,92519,"Schönbrunn"
1902-08-07,90845,"Heiligenkreuz"
1902-08-07,90217,"Alland"
1902-08-07,662,"Baden"
1908-12-04,189,"Semmering"
1913-01-04,91711,"Schwarzenbergplatz"
1913-01-04,,"engl."
1913-01-04,,"poln."
1925-03-08,90687,"Galitzinberg"
1925-03-08,116,"Ring"
1900-10-19,662,"Baden"
1902-06-02,91145,"Liechtenstein"
1902-06-02,44413,"Brühl"
1913-06-25,169,"Pötzleinsdorf"
1910-11-09,,"Wienern"
1913-08-08,92507,"Saluga"
1912-07-12,992,"Vöslau"
1912-07-12,992,"Vöslau"
1895-02-12,19,"Ronacher"
1925-04-15,92506,"Sacher"
1912-07-06,90869,"Herrengasse"
1912-07-06,,"Portugiese"
1912-07-06,,"russischer"
1912-07-06,,"portugiesischen"
1912-07-06,992,"Vöslau"
1902-06-16,91377,"Ober St. Veit"
1902-06-16,44413,"Brühl"
1903-07-21,90272,"Aspern"
1903-07-21,90777,"Großenzersdorf"
1896-12-23,20,"Volksth."
1884-02-21,92469,"Quaipark"
1930-07-27,44374,"St. Moritz"
1930-07-27,44374,"St. Moritz"
1893-10-01,1246,"Andrä Wördern"
1898-05-18,8,"Prater"
1906-05-03,168,"Berlin"
1906-05-03,168,"Berlin"
1917-05-24,865,"Klosterneuburg"
1917-05-24,44394,"Weidlingbach"
1917-05-24,69,"Sievring"
1916-04-13,65558,"Durazzo"
1914-12-08,169,"Pötzleinsdorf"
1914-12-08,68,"Dornbach"
1914-12-08,892,"Davos"
1914-12-08,,"Nordamer."
1928-04-02,,"Wachauer"
1928-04-02,,"czech."
1928-04-02,,"ital."
1931-01-19,14,"Burgtheater"
1931-01-19,91083,"Küb"
1880-08-10,30,"Salzburg"
1880-08-10,874,"Gmunden"
1898-02-11,49759,"Parsch"
1898-02-11,44258,"Hallein"
1891-01-13,54,"Wieden"
1891-01-13,92506,"Sacher"
1928-04-16,54,"Wieden"
1928-04-16,54,"Wieden"
1928-04-16,4,"Bösendorfersaal"
1928-04-16,41212,"Corfu"
1921-07-14,415,"Aussee"
1921-07-14,53379,"Grado"
1921-07-14,,"Schwedin"
1921-07-14,58,"Josefst."
1880-08-04,875,"Klagenfurt"
1880-08-04,987,"Toblach"
1920-06-23,92336,"Kletschka"
1929-05-21,909,"Velden"
1929-05-21,168,"Berlin"
1917-05-30,168,"Berlin"
1917-05-30,,"Isonzofront"
1906-05-17,113,"Türkenschanzpark"
1907-04-20,168,"Berlin"
1907-04-20,50,"Wien"
1907-04-20,34438,"Rußland"
1907-04-20,,"Oesterreichertum"
1907-04-20,168,"Berlin"
1931-08-29,92288,"Hochschulstraße"
1892-11-22,49,"Pfob"
1891-08-23,91377,"St. Veit"
1891-08-23,662,"B."
1891-08-23,968,"Mödling"
1891-08-23,36539,"Troppau"
1931-06-04,45183,"Laxenburg"
1931-06-04,968,"Mödling"
1931-06-04,44510,"Radetzky"
1931-06-04,91217,"Mauer"
1905-12-13,169,"Pötzleinsdorf"
1905-12-13,170,"Neuwaldegg"
1931-08-01,91887,"Thalheim"
1898-05-24,8,"Prater"
1891-06-26,40201,"Brunn"
1891-06-26,50,"Wien"
1890-07-11,92111,"Wü."
1899-04-13,20,"Volksth."
1920-08-26,34401,"Altaussee"
1920-08-26,91257,"Mitter-Weißenbach"
1920-08-26,521,"Gastein"
1923-11-27,,"französisch"
1923-11-27,,"Mosk."
1931-01-25,168,"Berlin"
1931-01-25,56147,"Cannes"
1931-01-25,8,"Prater"
1929-05-09,113,"Türkenschanzpark"
1929-05-09,968,"Mödling"
1929-05-09,44699,"Perchtoldsdorf"
1922-10-10,,"amerik."
1922-10-10,38444,"Tschechoslowakei"
1922-10-10,,"dtsch."
1921-09-11,91239,"Michaelerberg"
1921-09-11,,"Schweizer"
1917-05-18,14,"Burgtheater"
1914-12-20,,"Pötzleinsdorfer"
1914-12-20,176,"Dornbacher Park"
1921-07-28,,"Pariser"
1921-07-28,834,"Darmstadt"
1880-06-15,124,"Augarten"
1931-01-31,445,"Rom"
1888-04-20,90659,"Friedrichshain"
1881-07-22,40454,"Villach"
1881-07-22,44278,"Pörtschach"
1881-07-22,430,"Wörthersee"
1881-07-22,50,"Wien"
1921-09-05,91217,"M."
1921-09-05,51263,"Mauerkircherstr."
1931-08-15,874,"Gmunden"
1931-08-15,91887,"Thalheim"
1931-08-15,,"dtsch."
1931-08-15,652,"Prag"
1893-10-29,90727,"Gloggnitz"
1893-10-29,91715,"Seebenstein"
1893-10-29,587,"Neustadt"
1928-03-23,505,"Athen"
1928-03-23,168,"Berlin"
1905-12-07,92220,"Dunklerg."
1910-01-24,50,"Wien"
1901-08-27,40454,"Villach"
1901-08-27,50,"Wien"
1901-08-27,44278,"Pörtschach"
1901-08-27,91729,"Sekirn"
1903-10-11,90705,"Gersthof"
1903-10-11,59367,"Schafberg"
1903-10-11,169,"Pötzleinsdorf"
1908-05-08,92250,"Gasteig"
1908-05-08,90589,"Engl. Garten"
1908-05-08,36774,"Schwabing"
1897-04-24,91399,"Olympia"
1896-05-13,168,"Berlin"
1924-12-12,43406,"Amerika"
1926-04-09,652,"Prag"
1908-02-01,113,"Türkenschanzpark"
1913-11-01,158,"Beethovengang"
1918-04-18,20,"Volkstheater"
1918-04-18,43435,"Schweiz"
1918-04-18,892,"Davos"
1913-11-15,44413,"Brühl"
1913-11-15,44510,"Radetzky"
1913-11-15,,"Schönbrunner"
1911-09-23,64659,"Heringsdorf"
1911-09-23,44311,"Martino"
1897-04-30,59319,"Park Monceau"
1897-04-30,59322,"Montsouris"
1896-05-07,41240,"Oest."
1910-01-30,169,"Pötzleinsdorf"
1910-01-30,20,"Volkstheater"
1910-01-30,168,"Berlin"
1900-07-29,90971,"Kainisch"
1900-07-29,91217,"M."
1900-07-29,91389,"Oedensee"
1918-03-05,856,"Rothenburg"
1897-04-18,50,"Wien"
1900-07-01,34401,"Altaussee"
1909-04-03,662,"Baden"
1909-04-03,50,"Wien"
1911-07-26,186,"Lueg"
1910-06-11,168,"Berlin"
1910-06-11,864,"Leipzig"
1910-06-11,866,"Dresden"
1910-06-11,45258,"München"
1919-05-13,,"russisches"
1896-02-26,58,"Josefstadt"
1927-05-16,,"Russin"
1927-05-16,,"oesterr."
1927-05-16,,"russ."
1927-05-16,,"russ."
1927-05-16,,"franz."
1884-12-30,49972,"N."
1897-03-05,8,"Prater"
1908-02-29,388,"Spanien"
1918-04-30,431,"Mariazell"
1910-08-28,30,"Salzburg"
1910-08-28,31,"Hellbrunn"
1910-08-28,269,"Aigen"
1910-06-05,69,"Sievring"
1910-06-05,90863,"Hermannskogel"
1910-06-05,69,"Sievring"
1908-05-20,103,"Volksg."
1901-06-22,1181,"Reichenhall"
1926-03-28,91663,"Satzberg"
1926-03-28,58636,"Dolomiten"
1895-12-17,34,"Griensteidl"
1893-07-19,,"Ischler"
1893-07-19,865,"Klosterneuburg"
1893-07-19,44392,"Weidling"
1893-07-19,574,"Kahlenberg"
1914-02-19,92506,"Sacher"
1914-05-10,90370,"Boboli Gärten"
1904-03-09,113,"Türkenschanzpark"
1921-10-18,43406,"Amerika"
1921-10-18,168,"Berlin"
1921-10-18,,"Berl."
1921-10-18,,"holl."
1921-10-18,91863,"Sylt"
1921-10-18,,"Berl."
1923-06-03,69,"Sievring"
1922-09-19,43435,"Schweiz"
1922-09-19,,"tschechosl."
1883-08-24,8,"Prater"
1882-09-13,43471,"Pest"
1882-09-13,39615,"Preßburg"
1922-07-20,36503,"Breitenstein"
1922-07-20,189,"Semmering"
1922-07-20,50,"Wien"
1922-07-20,251,"Kreuzbergwarte"
1922-07-20,151,"Deutschland"
1922-07-20,151,"Deutschland"
1922-07-20,50,"Wien"
1922-07-20,,"Wiener"
1914-05-04,91991,"Vallombrosa"
1914-05-04,91645,"Saltino"
1904-04-14,63,"Hietzing"
1904-04-14,48734,"Hetzendorf"
1904-04-14,49452,"Lainz"
1905-05-23,75,"Hinterbrühl"
1914-02-25,14,"Burgtheater"
1906-12-27,,"deutschen"
1893-07-25,574,"Kahlenberg"
1890-10-09,20,"Volksth."
1890-10-09,92556,"Streitberger"
1893-09-08,44413,"Brühl"
1921-10-24,,"Gersthofer"
1922-09-25,90538,"Donau"
1929-12-11,58,"Josefstadt"
1923-08-12,228,"B.-B."
1923-08-12,484,"Zürich"
1923-08-12,50,"Wien"
1905-02-02,169,"Pötzleinsdorf"
1905-02-02,170,"Neuwaldegg"
1905-02-16,,"ital."
1905-02-16,48365,"Laibach"
1905-02-16,966,"Konstantinopel"
1904-03-21,,"ungar."
1921-10-30,168,"Berlin"
1921-10-30,113,"Türkenschanzpark"
1921-10-30,91003,"Karersee"
1921-10-30,,"italienisch"
1920-11-07,169,"Pötzleinsdorf"
1920-11-07,176,"Dornbacher Park"
1923-08-06,872,"Stuttgart"
1923-08-06,228,"Baden-Baden"
1923-08-06,228,"B.-B."
1923-08-06,491,"Herchenbachstr."
1930-10-17,318,"Japan"
1930-10-17,91701,"Schwaben"
1892-06-06,69,"Döbling"
1923-01-22,4,"Bösendorfersaal"
1915-03-06,90593,"England"
1923-08-07,228,"B.-B."
1923-08-07,491,"Herchenbachstr."
1920-11-06,50965,"Essegg"
1929-12-04,,"japan."
1929-12-04,,"holl."
1929-12-04,,"engl."
1921-10-31,,"Russ."
1921-10-31,,"Russe"
1922-09-30,14,"Burgtheater"
1922-09-30,,"tschechoslow."
1922-09-30,91362,"Nordamerika"
1904-03-20,91641,"Salmannsdorf"
1904-03-20,69,"Sievring"
1905-02-17,48169,"Chile"
1915-03-07,168,"Berlin"
1915-03-07,45258,"München"
1915-03-07,834,"Darmstadt"
1915-03-07,1210,"Königseggasse"
1915-03-07,506,"Hamburg"
1904-04-29,5297,"Jerusalem"
1893-07-30,662,"Baden"
1893-07-30,772,"Marienbad"
1893-09-09,483,"Reichenau"
1893-07-24,44413,"Brühl"
1930-10-02,92361,"Lassnitz"
1915-03-13,314,"Bayern"
1915-03-13,,"Ungarn"
1915-03-13,,"ungarisch"
1915-03-13,263,"Florenz"
1915-03-13,91292,"Mor"
1915-03-13,54127,"Stuhlweißenburg"
1905-02-03,49157,"Persien"
1920-11-12,20,"Volksth."
1922-07-09,59367,"Schafberg"
1923-08-13,228,"B.-B."
1922-09-24,338,"Wollzeile"
1922-09-24,40387,"Kärntnerstraße"
1922-09-24,50,"Wien"
1922-09-24,40387,"Kärntnerstr."
1921-10-25,20,"Volkstheater"
1921-10-25,397,"Frankgasse"
1921-10-25,44016,"Holland"
1921-10-25,44016,"Holland"
1921-10-25,,"russ."
1922-07-21,91067,"Kreuzberg"
1922-07-21,91067,"Kreuzberg"
1922-07-21,92440,"Payerbachgraben"
1922-07-21,50,"Wien"
1883-01-15,92469,"Quaipark"
1904-04-15,90308,"Siam"
1904-04-15,169,"Pötzleinsdorf"
1904-04-01,629,"Sorrent"
1904-04-01,332,"Linz"
1904-04-01,,"Urfahrer"
1914-02-18,168,"Berlin"
1892-08-02,69,"Sievring"
1892-08-02,169,"Pötzleinsdorf"
1904-03-08,43406,"Amerika"
1914-05-11,263,"Florenz"
1914-05-11,44267,"Pisa"
1914-05-11,994,"Genua"
1915-04-26,50,"Wien"
1915-04-26,40306,"Italien"
1919-05-06,50,"Wiens"
1919-05-06,,"Isonzoschlachten"
1919-05-06,,"Brioni-Erinnerungen"
1910-06-04,92223,"Edelhofg."
1910-08-29,213,"Ischl"
1910-08-29,405,"Steinfeld"
1910-08-29,91578,"Rettenbach"
1910-08-29,213,"Ischl"
1908-02-28,96,"Meissl"
1908-02-28,92506,"Sacher"
1926-04-20,595,"Neapel"
1926-04-20,50,"Wien"
1927-05-17,91304,"Moskau"
1927-05-17,842,"Karlsbad"
1895-12-16,34,"Griensteidl"
1901-06-23,269,"Aigen"
1908-05-21,62002,"Tiflis"
1908-05-21,91739,"Sibirien"
1908-05-21,62002,"Tiflis"
1908-05-21,113,"Türkenschanzpark"
1909-04-02,880,"Chicago"
1927-05-03,169,"Pötzleinsdorf"
1910-06-10,91304,"Moskau"
1911-07-27,59384,"Zwölferhorn"
1911-07-27,877,"Unterach"
1918-04-25,45258,"München"
1918-04-25,44172,"Nürnberg"
1911-09-22,45258,"München"
1912-10-23,50,"Wien"
1912-10-23,5862,"Carlo"
1913-11-14,,"oesterreichisch"
1910-08-15,169,"Pötzleinsdorf"
1918-03-04,,"oesterr."
1918-03-04,,"deutschen"
1918-03-04,45258,"München"
1903-10-04,90863,"Hermannskogel"
1903-10-04,90771,"Grinzing"
1903-10-04,,"russ."
1900-07-28,415,"Aussee"
1900-07-28,50,"Wien"
1910-01-31,20,"Volkstheater"
1910-01-31,34438,"Rußland"
1910-01-31,,"französisch"
1910-01-31,182,"Paris"
1910-01-31,63,"Hietzing"
1910-01-31,168,"Berlin"
1927-02-22,14,"Burgtheater"
1927-02-22,,"italienisch"
1927-02-22,,"salzburgerisch"
1927-02-22,92519,"Schönbrunn"
1927-02-22,,"altitalienisch"
1927-02-22,,"Neapler"
1926-03-15,228,"B.-B."
1896-05-12,168,"Berlin"
1918-03-10,,"Schweizer"
1903-10-10,173,"Rodaun"
1901-08-26,428,"Welsberg"
1901-08-26,40454,"Villach"
1901-08-26,44278,"Pörtschach"
1910-01-25,866,"Dresden"
1910-01-25,49,"Pfob"
1910-01-25,,"Berliner"
1924-12-13,168,"Berlin"
1924-12-13,168,"Berlin"
1924-12-13,168,"Berlin"
1922-10-05,90765,"Gremsmühlen"
1922-10-05,,"Budapester"
1888-04-21,,"Friedrich Wilhelmstädter"
1931-01-30,182,"Paris"
1880-06-14,8,"Prater"
1921-07-29,,"Holländerin"
1917-02-04,574,"Kahlenberg"
1917-02-04,,"Isonzograun"
1917-02-04,43406,"Amerika"
1930-09-23,53159,"Hauptallee"
1930-09-23,19,"Ronacher"
1928-03-22,145,"Köln"
1928-03-22,45260,"Brioni"
1928-03-22,873,"Triest"
1928-03-22,462,"Venedig"
1928-03-22,168,"Berlin"
1929-02-15,4,"Bösendorfer-Saal"
1898-05-31,168,"Berlin"
1898-05-31,49,"Pfob"
1931-08-14,874,"Gmunden"
1931-08-14,415,"Aussee"
1890-07-10,91377,"St. V."
1929-02-01,,"Budapester"
1907-04-09,926,"Nizza"
1907-04-09,182,"Paris"
1907-04-09,,"franz."
1907-04-09,34438,"Rußland"
1921-09-10,8,"Prater"
1922-10-11,,"Engländer"
1922-10-11,43406,"Amerika"
1922-10-11,113,"Türkenschanzpark"
1920-08-27,,"amerik."
1920-08-27,34401,"Altaussee"
1916-04-06,176,"Dornbacher Park"
1917-05-31,,"deutscher"
1917-05-31,415,"Aussee"
1891-01-06,30,"Salzburg"
1920-06-22,483,"Reichenau"
1920-06-22,142169,"Arzberg"
1920-06-22,948,"Payerbach"
1880-08-05,987,"Toblach"
1880-08-05,34199,"Cortina"
1880-08-05,987,"Toblach"
1921-07-15,169,"Pötzleinsdorf"
1921-07-15,91239,"Michaelerberg"
1928-04-17,91014,"Katakolon"
1928-04-17,91399,"Olympia"
1880-01-21,92469,"Quaipark"
1891-08-22,40201,"Brunn"
1891-08-22,968,"Mödling"
1890-09-15,55,"Margareten"
1931-08-28,91887,"Thalheim"
1931-08-28,867,"Innsbruck"
1907-04-21,91641,"Salmannsdorf"
1907-04-21,170,"Neuwaldegg"
1907-04-21,169,"Pötzleinsdorf"
1907-04-21,49098,"Afrika"
1931-06-11,44053,"New York"
1931-06-11,224,"London"
1931-06-11,17,"Steiermark"
1931-06-11,651,"Kärnthen"
1898-05-19,169,"Pötzleinsdorf"
1898-05-19,168,"Berlin"
1930-07-26,44374,"St. Moritz"
1930-07-26,,"franz."
1930-07-26,484,"Zürich"
1930-07-26,92754,"Suvretta"
1930-07-26,,"ital."
1930-07-26,,"engl."
1898-02-10,91137,"Leopoldskron"
1880-08-11,874,"Gmunden"
1880-08-11,213,"Ischl"
1880-08-11,415,"Aussee"
1931-01-18,968,"Mödling"
1931-01-18,44510,"Radetzky"
1931-01-18,91083,"Küb"
1931-01-18,50,"Wien"
1921-07-01,,"Währinger"
1921-07-01,36639,"Oberhollabrunn"
1928-04-03,45260,"Brioni"
1928-04-03,966,"Konstantinopel"
1914-12-09,34438,"Rußland"
1914-12-09,14,"Burgtheater"
1916-04-12,274,"Burgring"
1912-07-07,169,"Pötzleinsdorf"
1913-06-30,,"Karlsbader"
1895-02-07,90538,"Donau"
1895-02-07,90538,"Donau"
1903-07-20,44394,"Weidlingbach"
1902-06-17,173,"Rodaun"
1902-06-03,92067,"Weissenbach"
1902-06-03,91782,"Sparbach"
1902-06-03,92067,"Weissenbach"
1902-06-03,92049,"Wassergspreng"
1902-06-03,90721,"Giesshübl"
1902-06-03,44413,"Brühl"
1903-09-19,397,"Frankg."
1903-09-19,63,"Hietzing"
1900-10-18,50,"Wien"
1925-03-09,1119,"Stockholm"
1894-03-24,91057,"Korneuburg"
1912-07-13,992,"Vöslau"
1912-07-13,92305,"Jaegermayergasse"
1912-07-13,91231,"Merkenstein"
1910-11-08,90593,"England"
1910-11-08,151,"Deutschland"
1913-06-24,169,"Pötzleinsdorf"
1913-06-24,834,"Darmstadt"
1913-06-24,243,"Sommerhaidenweg"
1913-06-24,90913,"Hütteldorf"
1902-01-22,173,"Rodaun"
1910-11-20,59367,"Schafberg"
1910-11-20,170,"Neuwaldegg"
1910-11-20,90913,"Hütteldorf"
1910-11-20,92161,"Beethovengasse"
1919-12-22,667,"Partenkirchen"
1912-09-16,14,"Burgtheater"
1912-09-16,96,"Meissl"
1911-10-17,40823,"Mähren"
1911-10-17,168,"Berlin"
1902-08-06,91743,"Siegenfeld"
1902-08-06,662,"Baden"
1901-11-07,44413,"Brühl"
1900-10-30,8,"Prater"
1925-03-21,168,"Berlin"
1895-05-26,91552,"Purkersdorf"
1895-05-26,90681,"Gablitz"
1913-01-11,189,"Semmering"
1913-01-11,14,"Burgtheater"
1901-11-13,483,"Reichenau"
1901-11-13,91683,"Schlagl"
1902-08-12,50,"Wien"
1903-07-08,885,"Lugano"
1903-07-08,462,"Venedig"
1911-10-03,91482,"Pinkenkogel"
1911-10-03,,"Engländerin"
1913-06-18,677,"Breslau"
1913-06-18,91217,"Mauer"
1913-06-18,63,"Hietzing"
1905-10-03,58,"Josefstadt"
1907-06-18,20,"Volksth."
1906-09-02,170,"Neuwaldegg"
1906-09-02,91641,"Salmannsdorf"
1906-09-02,169,"Pötzleinsdorf"
1880-03-18,92469,"Quaipark"
1928-01-27,168,"Berlin"
1921-02-25,50,"Wien"
1921-02-25,50,"Wien"
1898-09-19,8,"Prater"
1920-03-12,20,"Volksth."
1929-07-19,,"Rodauner"
1928-08-03,92533,"Sofienalpe"
1928-08-03,49210,"Steinriegl"
1928-08-03,865,"Klosterneuburg"
1930-02-02,63,"Hietzing"
1889-07-13,8,"Prater"
1889-07-13,90538,"Donau"
1889-07-13,662,"B."
1889-07-13,662,"Baden"
1917-09-25,69,"Sievring"
1917-09-25,20,"Volksth."
1914-10-24,36914,"Thiergarten"
